projet_id,mois,annee,duree_projet_jours,nb_collaborateurs_actuels,charge_moyenne,charge_max,nb_conflits,nb_surcharges,nb_sous_charges,nb_anomalies_total,nb_collaborateurs_concernes,target_besoin_ressources_mois_suivant
10089,9,2024,840,7,98.33,114.04,0,0,1,1,1,1
10167,7,2025,804,59,101.94,138.23,2,3,2,7,3,49
10095,9,2024,270,11,58.44,62.51,0,1,7,8,5,5
10013,11,2026,838,8,69.81,110.78,1,1,0,2,2,6
10138,7,2025,592,28,77.68,92.91,3,0,0,3,3,21
10075,4,2024,735,3,99.34,109.73,0,0,0,0,0,5
10023,3,2024,159,32,82.64,123.37,0,0,0,0,0,25
10029,7,2025,904,29,60.71,97.27,0,0,3,3,3,42
10027,9,2025,268,7,104.46,135.12,0,0,0,0,0,6
10122,1,2026,593,11,82.5,99.18,0,0,0,0,0,11
10160,9,2026,592,48,85.48,93.88,0,3,2,5,3,67
10072,5,2026,859,102,103.17,116.01,3,9,2,14,7,148
10148,8,2026,491,63,85.36,121.77,0,3,3,6,3,47
10139,4,2025,498,82,57.94,96.3,0,0,12,12,9,120
10027,3,2026,268,6,117.33,130.33,1,1,0,2,1,5
10095,9,2027,270,7,78.4,106.72,0,4,0,4,2,4
10160,8,2026,592,45,110.16,145.62,7,11,0,18,13,57
10166,5,2025,134,6,96.12,136.76,0,0,0,0,0,6
10103,8,2026,561,2,95.42,130.0,0,2,1,3,2,2
10054,11,2025,871,165,90.46,110.12,0,0,0,0,0,134
10072,3,2025,859,96,108.22,118.97,4,18,0,22,14,98
10100,7,2024,850,14,71.65,109.66,0,0,1,1,1,9
10103,10,2027,561,1,93.72,98.49,0,0,1,1,1,3
10117,11,2025,484,15,133.0,171.98,1,9,2,12,6,20
10064,8,2024,340,6,81.11,90.88,0,2,0,2,1,3
10163,6,2024,782,4,97.2,131.36,0,4,3,7,4,2
10157,12,2026,786,4,81.68,122.64,1,1,4,6,4,3
10141,10,2025,910,18,108.24,152.46,0,1,0,1,1,27
10114,7,2026,649,6,95.72,132.17,3,1,0,4,2,9
10156,3,2026,175,4,150.68,184.06,1,2,1,4,2,1
10088,12,2024,535,3,93.09,134.81,1,3,2,6,3,1
10095,10,2025,270,12,76.95,111.18,0,1,0,1,1,14
10109,1,2025,200,11,102.59,134.8,2,5,2,9,7,13
10028,9,2025,164,6,81.75,94.51,1,3,1,5,3,7
10167,6,2026,804,49,99.32,130.11,1,0,3,4,3,63
10124,5,2027,177,7,68.26,103.57,1,1,3,5,3,4
10046,1,2026,221,22,105.25,131.69,1,1,1,3,2,12
10127,9,2026,510,14,89.85,116.01,1,0,0,1,1,15
10068,3,2025,851,46,118.45,164.32,6,14,0,20,11,49
10065,1,2025,518,189,92.2,134.81,13,0,1,14,8,245
10148,12,2024,491,40,94.93,107.82,0,0,0,0,0,40
10158,8,2027,277,10,70.65,85.28,0,0,1,1,1,7
10048,10,2024,655,67,95.3,135.43,2,0,4,6,3,51
10112,5,2025,434,15,82.15,102.09,1,0,2,3,1,20
10127,11,2024,510,15,82.16,121.3,2,0,2,4,2,9
10038,8,2024,221,8,58.05,98.61,0,1,1,2,1,6
10083,3,2024,131,56,96.88,113.82,3,0,0,3,3,39
10096,9,2024,592,5,80.32,117.84,0,1,2,3,3,7
10150,8,2025,534,52,108.59,120.6,1,12,3,16,10,58
10075,3,2024,735,4,59.06,85.36,1,0,3,4,3,4
10126,8,2025,565,2,101.45,123.61,2,2,0,4,2,1
10158,10,2025,277,15,83.45,94.69,0,2,2,4,4,26
10115,6,2025,399,44,105.24,143.64,1,0,0,1,1,74
10042,6,2026,626,18,83.71,100.72,0,0,1,1,1,19
10060,7,2024,192,11,86.98,110.38,0,0,0,0,0,7
10073,4,2026,689,7,64.97,103.97,1,0,4,5,2,4
10088,11,2024,535,4,68.46,79.16,0,0,2,2,1,6
10037,10,2025,273,8,77.99,109.85,0,0,0,0,0,7
10003,8,2027,290,154,55.77,77.17,9,0,58,67,55,179
10158,11,2027,277,6,123.56,146.75,1,5,1,7,5,3
10068,3,2027,851,61,96.08,111.68,0,1,4,5,3,59
10105,9,2025,301,13,94.13,113.47,0,0,0,0,0,9
10165,4,2025,864,61,94.32,132.31,2,1,0,3,2,49
10079,2,2026,706,16,67.04,101.6,2,0,1,3,2,13
10040,10,2025,729,6,90.55,112.55,0,0,0,0,0,7
10051,5,2026,536,50,83.41,98.55,2,1,1,4,3,44
10110,2,2025,675,15,113.6,129.12,1,7,0,8,4,10
10055,8,2025,145,19,84.03,119.9,1,1,0,2,2,22
10169,12,2027,425,11,77.01,104.37,0,0,0,0,0,10
10060,9,2024,192,16,116.03,137.33,0,5,0,5,4,9
10103,3,2025,561,2,112.19,137.1,0,0,0,0,0,1
10122,4,2025,593,7,108.05,133.51,1,2,0,3,1,10
10021,10,2025,164,329,46.25,59.26,0,0,59,59,29,251
10144,7,2025,189,27,67.45,72.91,0,0,8,8,4,17
10012,9,2026,423,8,72.58,107.06,0,0,1,1,1,1
10163,12,2025,782,6,83.63,94.86,0,1,3,4,3,13
10131,7,2025,446,10,98.66,124.78,0,2,1,3,3,6
10168,12,2025,102,249,107.8,126.73,3,33,0,36,16,333
10045,2,2026,725,35,104.05,136.6,3,5,0,8,5,8
10042,5,2025,626,12,87.96,109.88,0,0,0,0,0,11
10105,1,2027,301,9,55.78,89.62,2,0,1,3,1,12
10074,11,2026,717,31,88.15,123.96,0,0,0,0,0,15
10001,8,2026,682,5,70.52,78.76,0,0,0,0,0,5
10013,1,2025,838,12,93.69,120.02,0,1,0,1,1,15
10062,2,2024,286,3,101.27,115.7,2,2,0,4,3,8
10016,12,2025,101,299,75.82,96.55,0,0,2,2,1,380
10148,5,2024,491,29,102.56,131.87,1,2,3,6,5,43
10082,12,2026,860,99,63.66,104.44,2,0,10,12,7,98
10042,8,2026,626,13,87.23,129.33,2,3,3,8,5,19
10055,1,2025,145,21,106.6,149.24,1,4,1,6,3,18
10029,9,2025,904,38,71.4,96.05,0,3,3,6,3,55
10075,6,2025,735,9,66.07,99.0,1,3,0,4,4,10
10013,9,2024,838,11,56.5,72.1,0,1,1,2,2,8
10102,1,2027,654,2,81.12,99.31,0,1,1,2,1,1
10064,7,2026,340,7,106.58,155.57,0,0,3,3,2,11
10139,5,2027,498,84,74.25,83.14,3,6,0,9,6,77
10135,5,2024,245,2,109.42,128.48,0,0,2,2,1,1
10036,8,2024,355,5,87.98,111.31,0,0,2,2,1,1
10122,6,2026,593,11,71.18,79.06,0,1,0,1,1,16
10002,9,2024,847,2,86.09,103.93,0,0,0,0,0,1
10162,3,2025,863,23,89.84,107.72,0,2,0,2,2,25
10056,7,2024,414,54,77.0,111.37,0,1,0,1,1,34
10047,6,2026,278,3,150.47,190.0,0,2,2,4,3,1
10112,8,2024,434,8,92.95,117.84,0,0,0,0,0,7
10130,4,2024,655,6,84.54,125.22,1,1,2,4,2,5
10116,12,2025,631,13,71.09,100.7,0,0,4,4,3,10
10155,4,2027,426,32,81.57,118.39,2,1,1,4,3,28
10163,5,2025,782,8,74.51,93.15,0,0,3,3,2,10
10069,2,2025,570,53,94.4,121.38,2,0,0,2,1,37
10123,9,2024,194,8,99.17,137.26,2,3,1,6,5,10
10123,6,2024,194,7,96.1,131.66,0,0,2,2,2,4
10167,12,2025,804,57,94.2,100.92,2,2,0,4,4,44
10051,10,2026,536,59,88.68,110.73,0,0,0,0,0,92
10027,9,2026,268,4,112.07,136.64,1,1,1,3,2,7
10013,11,2025,838,15,85.25,115.96,0,2,2,4,2,15
10007,8,2024,303,34,87.04,92.1,0,3,0,3,3,39
10005,10,2026,184,24,78.09,82.67,0,0,2,2,1,16
10002,5,2026,847,7,79.71,93.75,0,0,1,1,1,4
10158,11,2025,277,17,88.5,99.03,0,0,2,2,1,17
10124,2,2026,177,9,118.39,147.07,2,0,0,2,1,5
10052,9,2024,319,8,89.06,123.47,0,0,1,1,0,8
10108,4,2025,647,13,91.42,121.41,3,3,1,7,6,12
10040,6,2026,729,4,111.93,167.04,0,2,0,2,2,4
10008,10,2025,140,45,98.33,135.37,0,2,2,4,3,46
10055,5,2026,145,13,109.16,144.84,1,2,1,4,4,12
10130,3,2025,655,12,90.31,118.08,1,0,1,2,1,9
10117,1,2027,484,13,107.36,143.7,0,0,0,0,0,17
10113,12,2024,309,3,94.4,106.77,2,0,3,5,2,7
10073,10,2025,689,12,47.7,85.94,0,1,4,5,5,17
10162,5,2025,863,20,65.69,71.11,0,0,3,3,2,12
10016,2,2026,101,237,86.6,123.09,0,4,0,4,2,286
10037,8,2025,273,5,79.5,111.83,1,0,0,1,1,8
10145,10,2024,863,9,99.35,116.14,0,0,0,0,0,9
10085,10,2025,297,5,91.52,125.12,0,0,0,0,0,6
10145,8,2026,863,8,84.5,100.49,2,2,1,5,3,6
10046,9,2024,221,13,84.86,94.92,0,0,0,0,0,19
10130,6,2025,655,11,90.2,112.19,0,0,0,0,0,14
10018,11,2024,175,197,92.49,128.77,7,0,0,7,3,78
10113,1,2025,309,2,129.47,171.18,0,1,2,3,2,3
10001,5,2026,682,8,85.53,90.24,2,0,0,2,1,10
10111,8,2024,146,6,76.1,112.58,0,0,0,0,0,9
10035,2,2025,335,10,136.27,153.05,1,6,3,10,8,14
10000,2,2025,605,15,112.91,130.78,0,1,2,3,1,19
10025,2,2025,621,44,74.57,81.7,1,1,4,6,4,48
10156,4,2025,175,12,71.09,76.11,0,0,5,5,3,15
10003,9,2024,290,54,66.86,73.07,0,2,5,7,4,51
10100,1,2026,850,8,74.1,116.89,0,2,1,3,1,7
10075,2,2024,735,6,77.31,108.62,0,1,0,1,1,4
10060,1,2025,192,17,96.58,106.7,1,2,2,5,4,10
10152,11,2026,639,4,88.05,120.39,0,3,1,4,3,9
10025,7,2026,621,46,69.17,88.09,0,3,5,8,6,46
10116,7,2026,631,11,111.23,134.01,0,2,0,2,1,17
10150,6,2026,534,34,88.66,133.54,1,0,0,1,1,27
10063,9,2026,605,11,85.83,104.35,0,0,2,2,2,9
10090,6,2026,422,12,115.93,167.2,0,4,0,4,2,14
10025,9,2024,621,26,109.68,136.05,2,0,4,6,4,13
10014,8,2024,128,10,94.87,99.08,0,0,0,0,0,4
10146,4,2026,105,9,115.21,143.05,1,4,0,5,3,7
10069,7,2024,570,72,75.55,113.72,1,0,0,1,1,49
10148,3,2026,491,60,86.37,106.25,0,0,3,3,1,77
10074,10,2024,717,26,91.63,113.24,2,2,0,4,3,19
10065,4,2026,518,247,115.38,157.15,11,25,0,36,16,287
10060,3,2025,192,19,99.45,140.49,2,0,0,2,1,23
10015,5,2024,454,11,69.84,107.4,2,0,1,3,2,11
10046,4,2025,221,20,81.27,110.74,0,0,0,0,0,21
10006,9,2025,455,34,104.8,146.03,2,7,0,9,6,30
10018,2,2024,175,162,75.96,109.16,0,0,0,0,0,145
10028,12,2025,164,4,107.5,148.29,0,0,0,0,0,8
10015,7,2026,454,22,89.59,95.08,0,0,0,0,0,16
10153,1,2025,93,13,100.41,117.01,0,3,0,3,1,21
10152,6,2026,639,6,106.86,131.85,0,2,3,5,3,6
10079,4,2025,706,15,91.85,133.69,0,1,3,4,3,13
10073,3,2026,689,6,90.01,105.44,0,3,1,4,3,4
10018,7,2024,175,148,74.21,114.85,0,1,5,6,4,131
10054,7,2025,871,178,61.94,99.63,1,3,15,19,16,1
10164,11,2026,498,64,112.48,149.9,9,10,0,19,9,92
10065,8,2024,518,145,85.09,116.25,0,0,21,21,18,194
10111,10,2025,146,11,106.13,132.3,2,2,3,7,5,21
10020,7,2025,119,86,85.53,99.92,0,1,1,2,1,40
10082,3,2025,860,90,93.5,103.54,2,0,0,2,2,94
10119,8,2024,887,9,93.26,132.54,1,0,1,2,2,16
10126,11,2026,565,3,71.38,88.71,0,2,0,2,2,7
10067,11,2026,683,43,104.51,147.77,4,5,0,9,4,47
10138,10,2024,592,18,108.74,129.05,0,0,2,2,2,24
10056,7,2026,414,78,95.89,110.74,0,0,0,0,0,38
10155,2,2027,426,34,116.51,156.55,3,9,0,12,7,27
10023,2,2024,159,29,90.87,114.8,1,0,0,1,1,50
10026,2,2026,115,4,81.61,110.39,0,0,3,3,2,4
10090,2,2028,422,11,84.69,99.29,0,0,0,0,0,2
10043,12,2024,187,10,75.62,108.69,0,1,0,1,1,6
10069,12,2025,570,100,70.27,94.48,1,0,5,6,3,72
10038,6,2027,221,8,75.23,85.56,0,0,0,0,0,8
10049,4,2024,145,265,95.06,124.82,4,3,0,7,3,207
10144,1,2025,189,17,86.58,114.65,1,0,0,1,1,30
10117,7,2026,484,26,91.12,96.52,0,1,3,4,3,27
10126,11,2025,565,3,82.91,107.31,0,0,0,0,0,1
10068,7,2026,851,105,84.23,108.98,2,0,0,2,2,76
10099,1,2028,532,2,102.95,135.91,0,0,0,0,0,4
10038,5,2026,221,10,97.69,129.49,0,0,1,1,1,14
10044,10,2026,187,16,81.56,114.1,1,5,0,6,4,12
10065,10,2027,518,191,116.95,142.38,2,28,0,30,21,149
10126,4,2026,565,4,53.91,72.1,0,4,1,5,4,3
10019,8,2024,488,9,80.57,120.77,1,2,2,5,2,1
10131,4,2025,446,13,71.29,87.98,1,4,0,5,2,7
10160,8,2024,592,31,67.28,75.35,2,0,4,6,5,40
10134,8,2026,124,1,125.71,146.66,0,0,0,0,0,1
10101,12,2025,469,15,80.86,107.28,0,0,3,3,2,18
10054,3,2025,871,197,90.35,128.88,8,0,0,8,4,242
10162,4,2024,863,13,55.39,61.09,2,0,5,7,5,22
10165,10,2025,864,51,110.9,128.5,2,15,2,19,14,56
10140,8,2026,672,117,106.23,137.14,6,13,0,19,17,99
10026,4,2025,115,8,108.15,115.74,2,0,0,2,2,13
10055,7,2026,145,13,102.35,113.67,0,0,3,3,2,13
10035,1,2026,335,11,79.11,118.93,0,0,0,0,0,12
10100,3,2026,850,8,59.94,70.94,0,0,3,3,2,6
10049,3,2024,145,297,75.78,106.88,0,6,0,6,3,148
10083,6,2025,131,73,88.52,107.67,0,3,4,7,6,36
10032,12,2025,410,189,82.21,107.23,1,2,1,4,3,172
10097,6,2026,544,3,85.08,109.84,1,1,0,2,1,7
10011,1,2026,866,49,93.76,128.32,3,3,0,6,4,57
10124,2,2028,177,1,158.0,190.0,0,1,1,2,1,1
10041,2,2026,327,6,84.63,126.57,0,1,2,3,2,4
10002,9,2026,847,4,87.59,93.01,2,4,4,10,4,7
10045,3,2025,725,27,104.73,148.28,4,0,0,4,4,17
10158,12,2024,277,10,95.57,122.33,0,0,3,3,2,11
10065,5,2027,518,226,115.14,158.33,23,53,2,78,55,65
10163,1,2025,782,8,91.02,96.37,0,1,2,3,2,11
10120,1,2026,378,9,111.33,168.96,2,5,0,7,4,11
10038,2,2026,221,10,120.0,151.87,2,8,0,10,5,9
10045,5,2025,725,32,81.04,128.75,0,2,0,2,1,21
10103,5,2026,561,1,101.13,151.66,0,0,1,1,1,4
10011,4,2025,866,58,83.3,114.35,2,1,0,3,2,48
10005,5,2027,184,14,80.06,115.04,0,0,0,0,0,21
10081,1,2026,768,4,54.01,70.29,0,2,2,4,3,1
10139,6,2025,498,106,69.66,103.88,0,1,12,13,10,100
10039,10,2026,691,71,87.82,125.56,2,3,3,8,4,76
10126,2,2026,565,3,89.83,125.14,0,0,3,3,2,4
10040,6,2025,729,6,107.22,126.33,0,0,0,0,0,9
10059,2,2026,918,28,104.07,119.76,1,2,0,3,2,28
10039,3,2026,691,62,95.62,140.1,2,0,0,2,2,36
10029,3,2025,904,22,99.66,121.54,2,0,0,2,1,18
10159,3,2025,165,144,97.21,102.45,0,3,0,3,1,181
10130,5,2026,655,11,81.94,96.41,0,2,1,3,2,7
10029,12,2026,904,41,46.94,73.59,2,0,22,24,20,17
10087,3,2027,809,13,72.45,104.48,0,3,0,3,2,10
10093,4,2026,510,13,103.04,136.27,0,1,0,1,0,12
10128,1,2025,746,283,90.43,130.79,9,5,0,14,10,176
10111,9,2025,146,9,95.07,99.31,0,3,1,4,2,8
10132,9,2026,662,68,44.84,56.47,2,0,32,34,23,68
10114,9,2024,649,12,108.54,133.67,1,5,0,6,3,12
10021,9,2025,164,353,77.74,119.53,4,3,0,7,5,218
10019,8,2026,488,25,95.51,109.47,0,2,0,2,2,11
10091,9,2025,140,30,86.1,110.76,0,0,0,0,0,24
10113,7,2025,309,2,124.29,159.59,2,2,0,4,2,6
10098,10,2025,238,123,109.31,133.91,6,28,0,34,23,127
10079,2,2024,706,8,64.91,77.01,0,0,0,0,0,10
10159,2,2026,165,121,98.54,137.08,4,14,0,18,9,130
10085,7,2026,297,3,95.78,132.33,1,1,0,2,1,2
10032,7,2024,410,155,68.03,103.58,1,4,7,12,8,149
10147,8,2026,471,18,81.11,91.95,2,0,3,5,3,30
10159,8,2024,165,112,98.37,119.6,6,2,1,9,6,12
10141,4,2027,910,20,86.49,93.29,0,0,1,1,1,17
10122,2,2026,593,12,104.09,145.66,1,4,1,6,3,12
10039,10,2024,691,33,115.42,145.45,3,8,1,12,6,13
10047,4,2025,278,5,94.66,122.09,0,3,0,3,2,8
10088,7,2025,535,3,108.48,148.67,1,0,2,3,1,2
10004,1,2027,564,33,86.74,104.42,0,0,0,0,0,19
10098,2,2026,238,140,114.4,149.41,11,38,1,50,40,170
10096,3,2025,592,9,107.64,123.29,2,0,0,2,2,7
10146,5,2026,105,9,76.97,109.73,0,0,2,2,1,10
10060,2,2025,192,18,97.77,135.8,2,0,0,2,1,25
10082,7,2024,860,58,80.76,118.19,0,3,0,3,2,71
10161,6,2024,614,5,93.29,125.92,1,0,0,1,1,3
10090,7,2026,422,13,101.18,113.92,0,0,1,1,1,11
10095,1,2027,270,10,94.48,129.4,0,0,0,0,0,14
10115,1,2025,399,31,123.98,165.29,4,15,2,21,9,31
10003,1,2025,290,57,120.08,139.22,4,22,1,27,20,64
10127,9,2025,510,17,98.02,125.54,0,0,0,0,0,18
10140,12,2024,672,68,81.53,112.42,1,1,0,2,1,83
10069,10,2025,570,110,74.81,101.5,1,2,0,3,3,176
10038,10,2026,221,14,99.46,133.92,0,6,0,6,5,14
10113,5,2026,309,3,72.92,97.75,0,2,0,2,2,1
10075,9,2024,735,7,93.84,133.11,2,2,0,4,2,9
10033,7,2025,95,9,131.23,144.4,0,3,0,3,2,10
10135,11,2026,245,3,67.44,75.41,2,3,1,6,3,3
10053,12,2026,224,12,73.09,95.76,0,0,3,3,1,18
10041,1,2026,327,7,78.26,90.26,1,2,0,3,2,2
10087,5,2026,809,10,90.89,120.69,0,0,0,0,0,7
10094,9,2025,257,17,82.72,123.97,0,1,0,1,1,15
10017,8,2024,559,110,92.1,127.46,1,5,1,7,3,99
10055,12,2025,145,16,83.76,126.18,0,0,0,0,0,12
10016,3,2025,101,380,87.23,95.53,0,0,0,0,0,266
10112,10,2024,434,12,91.13,131.95,1,0,2,3,2,14
10141,6,2026,910,23,91.86,117.18,0,2,1,3,2,22
10138,3,2024,592,16,89.76,110.0,1,0,0,1,1,13
10065,3,2028,518,183,108.65,135.28,12,33,0,45,28,261
10122,6,2025,593,10,100.24,116.18,2,1,1,4,3,7
10041,4,2025,327,10,74.5,97.52,0,6,0,6,5,2
10078,5,2026,555,54,123.8,165.08,4,23,0,27,13,83
10154,2,2026,199,155,82.56,119.73,4,1,3,8,7,105
10086,4,2026,139,14,98.85,145.21,0,4,4,8,7,12
10081,7,2025,768,3,110.39,148.62,0,3,1,4,3,1
10056,9,2026,414,90,72.6,90.59,0,0,5,5,3,60
10159,7,2026,165,107,82.26,112.97,1,0,0,1,1,49
10046,12,2024,221,17,83.73,92.19,2,0,1,3,2,25
10004,9,2027,564,36,93.63,112.13,0,0,2,2,1,70
10144,3,2025,189,20,82.68,124.13,0,0,0,0,0,34
10088,5,2026,535,4,87.14,104.26,0,3,0,3,2,4
10094,4,2025,257,11,80.56,106.41,0,0,0,0,0,18
10013,8,2025,838,14,102.08,143.5,1,2,0,3,3,5
10040,7,2025,729,5,119.83,145.62,0,2,0,2,1,8
10036,3,2025,355,4,144.43,190.0,1,0,2,3,2,8
10044,12,2024,187,13,90.89,117.79,0,0,0,0,0,11
10139,12,2026,498,70,55.23,78.41,0,0,26,26,16,46
10145,11,2024,863,10,97.0,111.89,0,1,0,1,1,5
10061,5,2026,854,112,62.39,99.43,0,0,31,31,22,105
10080,10,2025,639,292,61.0,82.7,0,0,67,67,32,313
10050,10,2024,750,147,102.49,138.88,8,14,0,22,19,114
10095,10,2027,270,4,102.55,116.79,0,2,1,3,2,11
10117,6,2024,484,13,79.75,93.61,0,0,0,0,0,9
10097,6,2024,544,4,78.42,106.02,1,2,0,3,2,1
10107,5,2025,885,14,111.57,121.14,0,1,0,1,1,21
10119,11,2024,887,12,108.36,120.03,0,6,1,7,6,14
10156,6,2026,175,5,90.02,120.79,0,0,0,0,0,5
10030,9,2025,243,29,114.88,141.42,2,0,0,2,1,38
10135,7,2024,245,1,145.17,186.86,0,1,1,2,1,1
10157,10,2025,786,4,54.88,76.74,2,0,1,3,2,2
10065,3,2027,518,255,115.76,149.89,16,62,1,79,72,166
10005,4,2026,184,24,83.45,93.95,0,2,1,3,2,29
10103,7,2025,561,2,99.89,125.87,0,2,2,4,2,2
10048,5,2026,655,99,103.95,121.61,1,7,0,8,7,111
10158,3,2027,277,15,98.85,121.34,0,4,0,4,3,9
10139,10,2025,498,110,85.85,120.37,0,0,4,4,3,61
10116,5,2027,631,19,69.68,80.38,1,0,0,1,1,19
10043,2,2025,187,10,84.15,94.78,0,2,2,4,4,12
10042,2,2027,626,14,100.92,115.88,0,1,2,3,3,14
10098,8,2026,238,116,107.83,132.06,3,15,1,19,10,153
10124,1,2025,177,9,89.38,130.23,0,0,3,3,1,6
10001,7,2025,682,8,74.16,108.26,0,3,0,3,3,6
10123,8,2024,194,7,69.54,79.21,0,0,3,3,3,3
10125,7,2025,862,24,81.61,106.95,0,0,0,0,0,19
10075,1,2026,735,8,60.57,85.0,0,2,5,7,6,2
10169,3,2027,425,15,96.69,137.81,0,3,0,3,3,19
10097,8,2025,544,6,78.99,106.78,1,0,0,1,1,3
10003,5,2027,290,132,68.18,98.55,0,0,19,19,11,102
10067,3,2026,683,53,126.46,173.77,3,27,2,32,25,48
10162,5,2027,863,14,83.66,105.38,0,2,1,3,2,18
10167,9,2026,804,49,96.15,108.26,0,0,5,5,2,73
10057,3,2024,274,19,110.23,154.49,3,5,0,8,4,16
10047,2,2025,278,3,90.36,116.12,0,0,0,0,0,10
10064,10,2026,340,7,85.38,102.44,0,1,3,4,2,5
10165,11,2025,864,48,87.91,106.92,0,2,2,4,4,25
10100,12,2025,850,9,110.54,122.6,0,2,0,2,1,4
10152,12,2024,639,5,115.53,158.07,2,4,2,8,4,6
10134,11,2024,124,1,150.68,190.0,1,0,1,2,1,1
10085,12,2024,297,4,104.42,150.68,0,0,0,0,0,7
10157,6,2027,786,3,96.78,137.92,1,0,0,1,1,1
10090,8,2024,422,11,103.88,142.55,1,1,2,4,3,4
10138,2,2025,592,24,49.48,57.53,0,0,6,6,3,19
10051,5,2025,536,59,74.95,95.5,0,0,1,1,1,47
10043,8,2024,187,6,82.48,97.68,1,0,0,1,1,7
10094,6,2024,257,9,82.27,87.68,0,0,0,0,0,9
10068,6,2025,851,63,105.3,142.64,1,8,4,13,11,68
10064,3,2025,340,8,101.24,122.42,0,1,2,3,2,9
10123,5,2026,194,10,68.18,105.43,1,2,1,4,3,7
10156,6,2024,175,7,88.04,103.07,1,0,0,1,1,3
10033,12,2025,95,8,108.58,137.64,1,0,1,2,1,3
10065,2,2028,518,199,124.41,149.06,20,45,0,65,34,195
10144,1,2026,189,20,58.04,68.83,0,0,4,4,2,26
10107,8,2025,885,23,64.79,97.7,2,1,6,9,4,15
10000,1,2025,605,16,105.84,151.85,0,3,1,4,3,11
10049,3,2025,145,380,76.11,86.45,0,0,0,0,0,380
10080,11,2024,639,192,79.17,99.07,2,1,1,4,2,153
10143,2,2025,727,44,77.91,102.53,0,0,2,2,1,79
10085,7,2024,297,7,69.36,87.94,0,3,1,4,2,14
10048,3,2025,655,90,81.2,105.11,1,0,0,1,0,57
10035,9,2024,335,5,151.56,190.0,3,4,2,9,5,7
10082,2,2027,860,87,97.2,138.79,7,1,0,8,5,78
10087,6,2025,809,11,75.22,80.32,0,0,1,1,1,11
10131,8,2025,446,8,107.34,139.7,1,0,4,5,4,7
10072,10,2026,859,101,94.93,119.5,1,3,3,7,3,73
10037,1,2026,273,5,98.37,125.28,1,0,0,1,1,8
10051,1,2028,536,24,79.74,120.97,0,1,1,2,2,24
10012,5,2025,423,10,93.96,127.56,1,7,0,8,7,2
10002,6,2025,847,3,88.17,120.21,1,1,0,2,1,4
10143,5,2025,727,43,83.72,117.66,0,4,0,4,2,20
10063,9,2024,605,4,103.49,141.46,1,1,3,5,3,3
10046,10,2024,221,13,77.87,98.93,0,5,0,5,3,12
10118,1,2026,692,24,96.85,106.79,0,1,0,1,0,28
10046,3,2025,221,21,74.25,96.7,2,0,0,2,1,25
10129,4,2025,339,10,94.13,125.97,0,0,2,2,2,12
10143,4,2025,727,57,95.25,126.49,0,1,0,1,0,43
10042,11,2027,626,13,99.85,128.87,1,0,2,3,2,12
10003,10,2027,290,116,45.91,81.67,2,1,55,58,41,131
10099,12,2025,532,8,77.79,101.75,0,1,0,1,1,9
10149,10,2026,722,24,79.3,109.48,2,0,0,2,2,6
10062,6,2024,286,4,91.48,133.47,0,0,0,0,0,2
10039,8,2024,691,36,80.44,104.86,0,0,5,5,3,24
10145,5,2026,863,10,116.23,157.95,0,3,2,5,3,19
10035,7,2025,335,12,106.77,126.45,0,0,0,0,0,9
10104,3,2026,249,31,112.01,124.02,1,7,0,8,6,14
10011,5,2026,866,41,85.65,105.89,1,0,0,1,1,29
10086,10,2025,139,13,100.81,149.79,1,4,3,8,4,19
10139,3,2027,498,86,86.99,124.45,3,0,0,3,2,97
10076,3,2025,327,45,82.92,128.19,0,1,0,1,1,42
10159,2,2027,165,56,78.82,103.07,0,0,3,3,2,22
10141,7,2027,910,20,72.41,90.38,0,4,5,9,5,20
10033,2,2025,95,9,101.31,151.66,0,0,0,0,0,15
10077,11,2025,219,361,81.13,115.77,3,2,0,5,3,238
10007,2,2027,303,46,66.32,106.89,0,0,8,8,5,42
10167,2,2025,804,59,124.71,148.98,6,13,0,19,17,56
10055,4,2026,145,14,91.99,108.45,0,3,0,3,2,13
10065,3,2026,518,230,110.7,139.35,18,54,0,72,64,305
10064,2,2026,340,10,92.06,121.98,0,0,0,0,0,8
10073,1,2025,689,8,87.64,103.65,0,1,1,2,1,7
10158,2,2027,277,14,95.83,136.35,3,3,0,6,5,8
10119,2,2026,887,9,86.11,93.54,0,0,0,0,0,8
10158,10,2026,277,12,94.32,131.01,2,0,0,2,1,8
10052,2,2025,319,10,108.74,131.97,1,0,1,2,1,8
10161,2,2026,614,9,59.87,73.71,0,0,1,1,1,7
10139,7,2026,498,113,94.19,118.26,1,0,1,2,2,109
10036,2,2026,355,3,122.9,175.82,0,3,0,3,2,1
10032,3,2025,410,297,87.82,100.33,0,3,0,3,2,266
10042,6,2027,626,17,105.71,109.81,2,4,1,7,6,18
10088,8,2024,535,2,75.56,100.71,2,0,1,3,1,7
10083,12,2026,131,50,98.21,123.95,2,3,1,6,5,32
10168,8,2026,102,235,66.42,104.39,0,0,20,20,9,211
10073,7,2025,689,12,82.48,121.88,0,2,2,4,2,6
10163,3,2027,782,5,85.45,123.36,2,5,0,7,3,7
10160,5,2026,592,54,114.08,134.38,3,6,1,10,5,97
10131,12,2025,446,12,98.14,104.82,0,3,0,3,2,11
10065,2,2026,518,207,133.84,180.65,6,117,2,125,80,153
10157,4,2028,786,2,69.59,104.01,0,0,1,1,0,4
10103,7,2024,561,2,109.84,134.12,0,1,0,1,1,3
